종가,오픈,고가,저가
1126.09,1122.16,1129.5,1122.14
1134.8,1126.43,1137.85,1125.79
1135.53,1134.78,1140.0,1132.19
1132.22,1136.37,1140.8,1129.75
1131.2,1132.23,1134.1,1126.46
1136.59,1131.84,1137.27,1128.25
1143.21,1136.61,1145.05,1135.66
1147.51,1142.86,1149.25,1139.53
1146.79,1147.47,1151.3,1143.02
1150.18,1146.81,1151.33,1145.5
1156.7,1150.25,1159.13,1149.88
1148.84,1156.71,1160.7,1148.04
1157.04,1148.86,1158.7,1148.59
1162.13,1156.87,1167.1,1156.58
1170.35,1162.13,1175.15,1159.95
1167.56,1170.75,1174.6,1164.6
1160.46,1167.4,1171.42,1159.75
1162.04,1160.56,1162.35,1155.63
1173.17,1162.03,1175.5,1161.7
1166.67,1172.98,1174.55,1157.29
1171.04,1167.15,1171.9,1162.71
1169.37,1170.98,1172.8,1160.06
1173.91,1169.13,1177.07,1167.96
1163.68,1173.74,1174.45,1162.84
1164.7,1163.86,1172.24,1161.2
1159.2,1164.75,1169.8,1158.76
1179.23,1159.21,1184.05,1156.49
1173.58,1179.11,1196.4,1171.89
1178.51,1173.79,1183.0,1170.2
1179.33,1178.82,1183.85,1176.33
1183.36,1179.55,1186.5,1178.47
1186.07,1183.32,1187.85,1181.14
1184.16,1185.75,1189.0,1181.83
1184.93,1184.16,1192.95,1179.75
1195.85,1184.94,1196.41,1184.34
1190.94,1195.51,1208.37,1186.87
1190.95,1190.95,1198.8,1175.25
1183.2,1190.94,1195.0,1182.74
1174.13,1183.08,1189.1,1171.28
1179.87,1174.33,1185.05,1172.35
1182.82,1180.75,1185.8,1179.4
1180.05,1183.1,1183.9,1170.4
1184.08,1180.48,1185.6,1175.73
1191.04,1183.95,1193.75,1182.82
1201.33,1190.57,1201.76,1187.25
1203.4,1201.42,1208.0,1197.88
1194.96,1203.73,1209.6,1192.74
1191.51,1194.93,1196.3,1185.84
1182.93,1190.88,1199.7,1181.54
1182.69,1182.93,1186.8,1181.85
1182.83,1182.4,1184.8,1177.61
1179.13,1182.83,1187.7,1177.79
1170.22,1179.1,1182.4,1170.04
1166.89,1170.12,1173.5,1158.43
1173.04,1166.34,1173.59,1160.76
1178.45,1173.58,1181.29,1170.9
1185.56,1178.45,1188.71,1174.8
1194.94,1185.56,1196.05,1183.52
1191.14,1195.02,1200.9,1188.99
1193.07,1191.55,1199.6,1188.94
1196.04,1193.45,1197.05,1192.5
1196.02,1195.69,1199.67,1193.96
1185.29,1195.4,1197.45,1180.7
1178.71,1185.28,1185.9,1174.97
1173.1,1178.89,1185.7,1172.58
1161.01,1172.85,1175.6,1159.2
1161.58,1161.23,1170.05,1160.69
1158.81,1161.57,1168.9,1151.51
1152.98,1159.68,1163.5,1152.05
1148.05,1152.85,1153.31,1140.07
1144.16,1147.9,1150.8,1140.34
1150.29,1144.16,1152.85,1143.77
1137.01,1150.29,1155.6,1135.54
1123.04,1137.01,1140.0,1121.24
1131.44,1123.13,1133.53,1122.68
1132.06,1131.72,1133.6,1119.58
1131.49,1132.06,1135.9,1126.85
1140.07,1131.48,1141.97,1128.6
1130.36,1140.03,1142.12,1129.64
1136.01,1130.35,1137.96,1123.15
1129.63,1136.75,1139.2,1128.43
1136.14,1129.63,1137.45,1129.1
1145.6,1135.75,1149.4,1128.18
1142.19,1146.18,1148.39,1140.6
1141.16,1142.17,1142.85,1136.1
1138.38,1140.66,1144.2,1136.65
1129.91,1138.38,1138.88,1128.85
1135.25,1129.91,1139.04,1127.9
1137.91,1135.21,1143.14,1134.89
1152.78,1137.96,1155.84,1136.55
1158.79,1153.6,1162.7,1152.1
1158.93,1158.78,1162.74,1156.15
1155.23,1158.9,1159.19,1153.3
1159.28,1155.28,1163.04,1151.42
1170.34,1158.88,1171.64,1157.57
1169.64,1170.25,1175.66,1169.64
1169.77,1169.63,1173.25,1167.43
1166.3,1169.52,1175.75,1166.18
1155.66,1166.39,1168.3,1155.5
1154.62,1155.86,1160.62,1150.8
1158.86,1154.61,1161.98,1154.39
1146.72,1158.86,1160.2,1146.45
1144.21,1146.72,1148.7,1142.21
1148.88,1144.21,1151.44,1141.96
1156.83,1148.75,1157.4,1148.53
1160.61,1156.77,1161.9,1155.48
1155.69,1160.59,1162.6,1155.33
1163.01,1155.68,1167.49,1154.05
1154.02,1163.01,1171.12,1152.03
1163.64,1154.02,1168.36,1153.78
1176.35,1163.89,1177.45,1163.52
1180.49,1176.36,1185.11,1173.28
1181.96,1180.48,1185.68,1176.45
1179.06,1181.96,1183.11,1173.03
1187.58,1179.05,1192.11,1177.5
1184.32,1187.44,1190.65,1183.39
1174.69,1184.32,1186.0,1173.95
1172.02,1174.61,1181.9,1171.37
1185.04,1172.25,1189.17,1172.25
1182.43,1185.04,1189.2,1178.56
1174.46,1183.04,1183.04,1173.99
1171.72,1174.48,1179.5,1169.46
1174.02,1171.72,1179.54,1170.5
1170.03,1174.01,1176.4,1166.9
1170.95,1169.54,1171.7,1168.72
1168.85,1168.0,1170.05,1162.72
1171.56,1169.05,1172.31,1166.9
1177.51,1171.41,1179.2,1169.13
1175.95,1177.54,1177.73,1174.4
1175.45,1175.94,1176.5,1175.19
1190.35,1175.66,1193.23,1175.65
1190.81,1190.35,1192.8,1184.4
1200.52,1190.81,1203.8,1187.59
1197.29,1200.52,1204.7,1193.16
1207.94,1197.29,1214.65,1191.9
1204.76,1207.94,1211.5,1202.19
1210.33,1204.63,1213.5,1203.97
1210.24,1210.4,1215.2,1201.3
1207.74,1210.24,1219.07,1207.5
1214.81,1207.73,1221.7,1206.58
1211.57,1214.81,1217.2,1208.26
1207.49,1211.72,1214.2,1202.06
1209.25,1207.39,1219.15,1207.11
1203.76,1208.43,1214.3,1202.2
1197.57,1204.2,1207.2,1195.84
1199.7,1197.7,1202.57,1192.07
1198.2,1199.7,1206.62,1197.35
1208.79,1198.32,1209.57,1197.75
1207.74,1208.82,1212.1,1201.49
1208.11,1207.73,1213.6,1198.08
1202.79,1208.11,1211.7,1199.7
1212.48,1202.79,1214.57,1197.78
1201.14,1212.84,1222.36,1199.63
1191.94,1201.14,1206.95,1182.06
1206.35,1191.94,1207.38,1189.44
1204.05,1206.62,1211.7,1203.7
1198.7,1203.99,1209.4,1197.39
1189.05,1198.75,1202.09,1187.85
1200.65,1188.69,1206.8,1188.39
1207.0,1200.65,1212.5,1198.79
1214.74,1208.2,1214.74,1206.95
1218.91,1214.39,1222.66,1211.29
1224.24,1219.26,1232.16,1217.74
1228.94,1224.25,1235.11,1222.43
1233.87,1228.59,1240.5,1228.29
1224.44,1234.4,1238.76,1222.44
1232.04,1224.09,1233.72,1222.29
1232.71,1232.04,1241.74,1230.89
1235.2,1233.01,1243.95,1232.11
1243.13,1234.89,1245.99,1230.79
1238.24,1243.5,1246.1,1234.89
1229.35,1238.6,1239.44,1226.85
1225.1,1229.39,1237.2,1224.69
1212.07,1224.69,1227.7,1208.89
1198.5,1211.57,1214.0,1194.69
1199.89,1198.9,1208.5,1197.29
1210.24,1199.84,1210.9,1199.74
1209.85,1210.25,1218.36,1207.05
1205.44,1209.85,1214.86,1198.61
1187.9,1205.09,1211.1,1184.39
1189.05,1188.12,1192.56,1183.92
1194.94,1189.05,1197.84,1186.26
1178.94,1194.94,1197.14,1176.95
1154.94,1178.94,1180.26,1152.14
1164.3,1154.59,1164.7,1153.79
1161.3,1164.49,1170.3,1157.7
1157.27,1160.99,1165.9,1152.84
1168.85,1157.62,1169.51,1155.83
1168.55,1168.85,1171.26,1164.4
1169.05,1168.55,1174.56,1165.41
1165.99,1169.9,1174.2,1164.59
1155.74,1166.05,1168.09,1155.26
1143.85,1155.29,1158.88,1139.79
1144.97,1143.92,1147.5,1134.69
1147.89,1145.28,1155.89,1142.39
1152.16,1147.9,1153.3,1145.57
1160.81,1152.16,1162.88,1150.29
1155.84,1160.89,1163.69,1153.09
1160.8,1156.14,1162.01,1150.86
1151.64,1160.85,1164.06,1147.44
1142.64,1151.56,1155.45,1141.44
1143.89,1142.29,1148.95,1141.29
1146.24,1144.24,1150.42,1141.94
1153.74,1146.24,1159.95,1145.43
1146.99,1153.7,1156.4,1144.59
1144.28,1146.89,1153.8,1141.79
1128.99,1144.76,1146.7,1124.8
1133.74,1129.05,1137.76,1127.44
1141.39,1133.7,1142.82,1131.8
1149.99,1141.39,1151.3,1138.2
1151.21,1149.4,1152.9,1145.74
1147.9,1151.21,1152.8,1146.09
1149.01,1147.9,1154.93,1142.59
1137.6,1149.32,1150.51,1136.2
1144.83,1137.29,1149.07,1133.9
1137.1,1145.4,1146.9,1136.7
1151.89,1137.19,1152.63,1133.77
1167.1,1151.8,1168.11,1150.11
1167.89,1167.1,1172.0,1163.46
1169.3,1167.59,1176.14,1165.99
1175.6,1170.01,1179.46,1163.31
1170.94,1175.64,1176.95,1170.05
1165.55,1170.94,1173.56,1162.55
1170.35,1165.35,1171.46,1161.88
1176.8,1170.49,1181.03,1166.11
1178.2,1176.65,1181.3,1175.29
1177.24,1178.2,1179.18,1171.39
1189.55,1177.6,1193.54,1175.14
1187.48,1189.19,1193.3,1186.89
1186.2,1187.48,1192.85,1185.47
1183.24,1191.3,1191.32,1182.15
1188.24,1183.24,1195.22,1182.55
1181.85,1188.25,1191.65,1180.05
1180.05,1181.85,1186.06,1174.25
1186.25,1179.69,1187.5,1177.39
1193.39,1187.35,1193.81,1186.65
1189.74,1190.26,1194.55,1188.2
1192.37,1189.39,1196.4,1188.25
1186.81,1192.37,1194.96,1185.38
1163.55,1187.16,1190.56,1163.35
1162.99,1165.2,1168.86,1161.2
1156.3,1162.99,1167.01,1153.49
1154.25,1155.99,1159.65,1150.89
1159.35,1154.61,1162.81,1151.83
1171.53,1158.99,1172.95,1157.59
1172.44,1171.1,1175.97,1168.22
1176.35,1172.44,1182.2,1170.61
1169.14,1176.7,1181.15,1166.25
1172.65,1168.79,1179.37,1167.52
1170.46,1172.65,1177.9,1167.2
1159.89,1170.56,1170.72,1155.85
1153.55,1159.94,1163.76,1151.25
1149.28,1153.19,1158.4,1146.09
1141.75,1149.28,1153.7,1141.09
1171.95,1141.75,1181.1,1140.67
1180.55,1172.62,1189.65,1172.6
1167.07,1180.19,1186.2,1166.26
1154.32,1167.07,1171.5,1152.89
1152.35,1154.67,1158.18,1147.33
1150.0,1151.99,1154.4,1143.89
1152.14,1152.11,1153.95,1145.42
1159.05,1151.79,1159.75,1149.97
1159.45,1159.05,1169.9,1156.29
1158.25,1159.45,1162.4,1152.49
1149.8,1158.25,1163.3,1147.59
1150.98,1149.75,1152.3,1145.41
1143.64,1151.34,1153.95,1142.05
1145.87,1143.29,1148.82,1141.69
1132.55,1146.22,1148.81,1130.55
1138.6,1131.39,1139.04,1129.69
1135.24,1137.65,1139.92,1134.47
1141.29,1134.89,1143.21,1134.39
1143.25,1141.01,1144.12,1138.24
1138.01,1142.5,1143.5,1134.99
1136.35,1138.37,1140.76,1133.57
1142.44,1136.8,1144.18,1135.25
1137.8,1142.49,1144.49,1135.04
1131.63,1137.39,1137.95,1131.49
1124.6,1131.63,1131.75,1123.36
1112.24,1124.95,1126.45,1111.44
1108.44,1111.81,1115.56,1103.14
1111.75,1108.09,1113.0,1105.89
1117.0,1111.75,1120.3,1110.52
1113.94,1117.36,1117.6,1112.35
1115.27,1113.59,1116.56,1107.89
1107.55,1115.85,1117.8,1106.23
1103.05,1107.9,1111.51,1100.94
1096.44,1103.05,1104.5,1092.51
1097.85,1096.44,1104.36,1094.36
1103.49,1097.8,1107.2,1097.09
1097.91,1103.16,1105.28,1096.16
1095.86,1097.91,1099.51,1089.61
1108.07,1095.86,1116.51,1094.49
1108.14,1108.07,1112.59,1103.36
1115.57,1108.13,1123.54,1107.31
1123.74,1116.66,1129.61,1115.49
1120.58,1123.73,1123.88,1114.79
1121.39,1120.58,1125.5,1118.33
1115.82,1121.39,1124.61,1114.86
1122.51,1115.82,1124.01,1107.45
1120.08,1123.05,1129.3,1120.01
1120.24,1120.09,1121.59,1113.41
1116.3,1120.24,1121.7,1113.55
1118.09,1116.3,1124.72,1114.43
1116.45,1118.09,1120.61,1108.45
1104.55,1116.7,1117.36,1103.57
1094.64,1104.55,1108.8,1093.86
1090.7,1094.63,1097.1,1086.71
1098.63,1090.7,1099.05,1088.45
1108.73,1098.63,1109.5,1096.87
1107.68,1109.91,1118.49,1106.99
1128.16,1107.68,1130.14,1107.3
1126.57,1128.16,1129.78,1123.07
1124.89,1126.57,1134.36,1122.59
1126.05,1124.89,1128.7,1119.68
1119.45,1125.89,1126.4,1116.77
1117.2,1119.45,1122.2,1116.59
1103.84,1117.2,1123.61,1102.26
1103.34,1103.84,1107.01,1097.07
1104.01,1103.34,1107.61,1099.47
1108.91,1104.36,1110.88,1102.6
1096.93,1108.91,1113.9,1094.15
1092.6,1097.23,1100.08,1092.51
1102.67,1092.3,1105.36,1091.61
1101.91,1102.67,1106.97,1097.87
1104.13,1101.81,1105.8,1099.34
1116.58,1104.13,1117.8,1102.15
1115.02,1116.58,1117.9,1111.56
1115.36,1115.02,1118.83,1109.68
1115.76,1115.36,1118.69,1110.52
1108.63,1115.81,1117.26,1107.49
1124.99,1108.63,1127.26,1107.49
1125.51,1124.99,1129.39,1121.49
1129.69,1125.52,1138.61,1124.3
1136.41,1129.69,1137.51,1128.69
1136.56,1136.61,1144.51,1135.9
1125.13,1136.56,1137.47,1124.04
1120.36,1125.13,1126.43,1119.94
1131.13,1120.36,1132.38,1118.69
1136.21,1131.13,1140.8,1129.6
1135.6,1136.15,1138.01,1129.67
1130.23,1135.6,1140.4,1129.8
1138.76,1130.23,1139.23,1128.83
1147.41,1138.76,1149.05,1136.9
1147.32,1147.41,1149.94,1143.52
1142.73,1147.27,1149.81,1140.42
1145.85,1142.73,1148.34,1139.1
1145.06,1145.86,1153.01,1141.95
1144.47,1145.06,1146.53,1136.56
1141.45,1144.47,1147.2,1139.18
1141.67,1141.45,1145.29,1138.4
1128.93,1141.67,1142.51,1128.06
1157.89,1129.34,1159.01,1129.02
1166.39,1157.49,1168.07,1146.61
1165.58,1166.39,1171.77,1160.08
1168.91,1165.4,1176.91,1165.39
1167.63,1168.91,1173.31,1163.67
1170.69,1167.63,1178.1,1164.76
1180.02,1170.69,1181.19,1168.48
1181.08,1180.02,1186.89,1173.9
1180.19,1181.09,1187.81,1176.09
1170.08,1180.19,1181.02,1169.49
1181.89,1170.47,1186.11,1169.06
1182.14,1181.49,1185.51,1177.25
1175.77,1182.14,1183.7,1174.51
1171.89,1175.69,1176.84,1168.07
1167.76,1171.89,1175.06,1166.73
1177.8,1168.15,1179.45,1166.65
1167.73,1177.39,1179.78,1166.69
1167.32,1167.73,1175.21,1164.69
1167.15,1172.7,1176.63,1166.17
1171.54,1167.15,1173.4,1166.38
1158.28,1171.54,1173.4,1157.89
1162.79,1158.68,1166.43,1157.2
1172.89,1162.38,1175.06,1162.38
1164.73,1172.91,1174.9,1162.69
1164.3,1164.73,1169.7,1162.35
1179.72,1164.3,1180.9,1163.18
1183.39,1179.72,1187.89,1177.56
1186.58,1183.39,1189.38,1181.15
1188.14,1186.89,1191.98,1184.16
1192.21,1187.69,1196.56,1187.56
1194.19,1192.21,1198.26,1191.76
1205.26,1194.19,1207.76,1193.6
1200.36,1205.26,1206.11,1199.9
1200.99,1200.36,1202.72,1198.05
1207.67,1200.36,1209.48,1199.89
1211.93,1207.67,1215.11,1205.61
1206.39,1211.93,1212.42,1205.6
1207.26,1206.39,1208.29,1200.73
1203.93,1206.85,1210.7,1203.19
1206.82,1203.93,1212.81,1201.39
1196.15,1206.82,1210.11,1194.89
1182.19,1196.56,1196.72,1181.17
1202.0,1181.79,1202.33,1180.19
1203.36,1202.01,1209.61,1201.09
1201.8,1203.36,1204.26,1194.09
1187.88,1201.8,1203.36,1184.49
1175.91,1187.88,1188.18,1171.31
1175.0,1175.91,1181.4,1171.77
1183.38,1175.06,1185.55,1175.05
1160.84,1183.38,1188.11,1160.15
1178.38,1160.84,1178.95,1160.39
1175.18,1178.37,1181.53,1174.36
1175.39,1175.18,1178.45,1168.63
1163.23,1175.36,1176.01,1162.8
1170.23,1163.23,1170.77,1160.77
1162.7,1170.23,1170.35,1161.67
1172.39,1163.11,1173.12,1156.7
1178.82,1171.99,1180.93,1170.69
1170.71,1178.4,1179.43,1169.6
1151.65,1170.71,1171.11,1147.99
1153.71,1151.65,1159.4,1149.89
1144.1,1153.71,1155.2,1137.63
1138.52,1144.1,1149.51,1134.16
1134.99,1138.77,1141.01,1131.51
1143.39,1134.6,1148.48,1133.19
1145.2,1143.39,1149.56,1142.16
1151.02,1145.2,1152.28,1142.92
1146.6,1151.03,1155.4,1145.69
1149.71,1146.59,1155.4,1146.17
1138.89,1149.71,1151.4,1134.6
1135.28,1138.89,1146.01,1133.19
1141.99,1135.28,1144.04,1133.74
1150.78,1141.99,1152.68,1141.49
1145.38,1150.62,1151.57,1144.89
1142.89,1145.38,1149.81,1141.6
1138.48,1142.89,1145.83,1137.69
1133.1,1138.48,1142.7,1129.19
1130.5,1132.59,1134.8,1127.4
1134.65,1130.51,1135.21,1129.3
1137.8,1135.06,1138.19,1124.96
1140.23,1137.39,1146.42,1137.01
1150.71,1140.23,1152.53,1139.8
1152.32,1150.71,1159.85,1147.7
1155.15,1152.41,1159.4,1152.12
1150.67,1155.15,1158.11,1146.19
1155.19,1151.08,1156.88,1143.67
1160.1,1154.8,1161.45,1153.1
1148.81,1160.09,1162.03,1148.19
1147.99,1149.12,1153.01,1144.15
1149.97,1147.59,1151.2,1145.35
1128.62,1149.97,1150.84,1127.6
1128.82,1128.62,1134.7,1125.86
1129.04,1128.82,1134.14,1127.39
1114.52,1129.05,1131.31,1112.59
1123.03,1114.51,1124.31,1114.09
1117.28,1123.03,1127.6,1116.59
1122.68,1117.28,1124.64,1116.79
1117.56,1122.68,1125.61,1113.49
1111.32,1117.14,1117.58,1106.64
1116.41,1111.32,1117.15,1110.89
1111.47,1116.41,1117.31,1110.8
1118.6,1111.47,1119.81,1110.19
1117.65,1118.6,1122.68,1116.14
1117.28,1116.9,1119.54,1112.27
1125.1,1117.28,1127.22,1116.8
1128.28,1125.1,1129.15,1121.97
1131.3,1128.28,1135.04,1126.78
1137.89,1131.3,1140.81,1130.44
1143.47,1137.92,1144.82,1136.99
1145.63,1143.47,1150.61,1141.17
1134.95,1145.63,1150.3,1134.49
1136.32,1134.95,1138.9,1126.19
1136.45,1136.33,1142.08,1135.4
1133.02,1136.34,1139.62,1131.41
1142.64,1133.01,1148.82,1132.49
1143.69,1142.64,1144.65,1137.81
1138.12,1143.69,1145.31,1135.57
1134.57,1138.11,1140.9,1132.9
1134.38,1134.71,1139.79,1126.08
1128.23,1134.38,1137.45,1124.26
1133.03,1128.23,1137.39,1121.9
1131.65,1133.04,1136.48,1128.45
1137.88,1131.65,1141.36,1129.21
1137.6,1137.74,1140.08,1135.51
1129.2,1137.6,1137.89,1127.15
1133.95,1129.2,1134.48,1128.36
1135.6,1133.95,1137.08,1129.69
1135.71,1135.6,1142.13,1135.53
1133.69,1135.15,1138.15,1130.34
1139.15,1133.69,1140.73,1133.06
1132.05,1139.15,1139.53,1131.47
1124.41,1132.06,1134.95,1123.58
1123.41,1124.41,1130.65,1121.99
1118.12,1123.37,1128.04,1115.64
1116.06,1118.11,1120.33,1113.95
1123.06,1116.07,1123.26,1115.07
1129.19,1123.06,1134.39,1122.56
1117.62,1129.19,1131.97,1115.76
1116.04,1118.15,1119.9,1114.48
1125.46,1116.03,1126.47,1115.4
1119.23,1125.46,1128.81,1118.9
1120.36,1119.23,1122.51,1116.31
1118.84,1120.36,1122.65,1115.76
1122.05,1119.04,1123.12,1118.4
1124.49,1122.06,1126.9,1121.76
1119.65,1124.49,1125.16,1117.56
1122.13,1119.65,1124.22,1118.4
1118.39,1122.13,1124.51,1117.77
1118.31,1118.35,1120.93,1115.78
1118.08,1118.32,1122.54,1115.49
1124.28,1118.07,1126.0,1117.93
1121.95,1124.29,1128.01,1121.86
1125.3,1121.95,1126.02,1119.57
1130.97,1125.36,1133.26,1123.61
1127.73,1130.97,1131.59,1126.65
1119.93,1127.73,1128.31,1116.3
1130.84,1119.93,1132.59,1118.81
1133.08,1130.84,1139.01,1127.8
1136.78,1132.56,1137.86,1129.01
1141.93,1136.78,1143.53,1135.34
1143.32,1141.93,1145.46,1139.58
1139.3,1143.32,1144.03,1138.76
1134.89,1139.31,1142.9,1132.86
1133.52,1134.65,1138.4,1132.11
1140.56,1133.52,1141.42,1133.43
1138.93,1140.55,1146.72,1138.68
1147.3,1138.93,1149.31,1138.01
1145.43,1147.3,1147.72,1141.56
1150.28,1145.61,1150.69,1141.57
1150.73,1150.28,1152.89,1147.37
1153.34,1150.73,1156.06,1147.59
1157.26,1153.34,1158.7,1150.83
1153.74,1157.25,1158.75,1152.76
1149.58,1153.81,1154.91,1148.31
1149.17,1149.58,1153.35,1148.16
1138.32,1149.17,1149.61,1137.36
1137.85,1138.31,1140.7,1134.8
1129.1,1137.86,1139.63,1126.69
1128.39,1129.01,1130.81,1126.31
1125.29,1128.39,1131.0,1122.3
1124.6,1125.3,1125.41,1120.28
1121.24,1124.59,1127.57,1120.95
1118.84,1121.24,1124.41,1116.8
1115.4,1118.9,1119.61,1112.31
1120.02,1115.4,1120.76,1114.63
1112.6,1120.01,1123.3,1112.15
1117.35,1112.6,1117.99,1110.9
1124.69,1117.36,1126.12,1115.9
1119.4,1124.3,1126.1,1118.9
1121.54,1119.4,1123.59,1115.61
1122.97,1121.54,1126.81,1120.38
1128.95,1122.97,1130.8,1122.77
1128.78,1128.95,1130.62,1123.3
1127.15,1128.65,1130.1,1126.41
1129.18,1127.15,1129.67,1123.9
1139.4,1128.99,1141.16,1126.37
1144.17,1139.4,1146.61,1138.02
1142.86,1144.17,1149.0,1141.23
1139.41,1142.9,1143.25,1136.36
1135.93,1139.41,1140.15,1133.27
1135.6,1135.93,1144.0,1134.65
1142.5,1135.6,1142.68,1134.45
1139.78,1142.18,1145.01,1138.3
1138.71,1139.75,1140.7,1136.8
1132.38,1138.71,1139.4,1132.16
1127.58,1132.38,1134.31,1126.45
1128.23,1127.57,1129.5,1126.41
1121.6,1128.23,1132.4,1120.41
1118.47,1121.9,1122.61,1118.19
1124.52,1118.47,1129.61,1118.47
1124.18,1124.51,1125.76,1121.27
1124.86,1124.18,1129.2,1122.77
1121.69,1124.86,1125.76,1118.32
1133.39,1121.71,1134.7,1119.46
1132.52,1133.39,1134.6,1128.12
1132.85,1132.52,1137.3,1130.61
1127.89,1132.86,1132.93,1126.06
1131.97,1127.89,1134.86,1125.63
1130.34,1132.05,1135.08,1126.8
1128.69,1130.34,1131.9,1126.76
1132.08,1128.69,1133.07,1125.81
1134.32,1132.08,1136.41,1131.02
1133.21,1134.32,1137.4,1128.26
1129.86,1133.76,1135.56,1126.02
1131.18,1129.85,1132.6,1127.9
1131.79,1131.18,1133.96,1125.57
1132.76,1131.79,1135.76,1130.9
1133.13,1132.77,1140.51,1130.2
1134.8,1132.91,1137.43,1129.43
1137.62,1134.8,1140.68,1134.66
1145.76,1137.62,1146.06,1137.12
1146.58,1145.75,1151.65,1142.8
1145.3,1146.59,1147.81,1141.77
1146.62,1145.13,1148.56,1144.31
1143.24,1146.61,1149.88,1141.05
1142.99,1143.24,1143.91,1138.35
1142.41,1142.99,1144.05,1137.34
1145.32,1142.41,1145.85,1141.38
1143.82,1145.51,1146.11,1142.36
1135.31,1143.81,1144.01,1131.57
1132.91,1135.21,1138.5,1130.89
1132.89,1132.91,1137.31,1130.54
1126.67,1132.89,1134.6,1124.84
1128.28,1127.0,1130.25,1125.8
1131.21,1128.28,1133.8,1127.86
1132.88,1131.21,1133.91,1129.28
1129.01,1132.87,1134.8,1128.37
1132.31,1129.01,1134.5,1128.45
1130.86,1132.19,1135.7,1129.1
1130.93,1130.85,1131.73,1127.3
1127.81,1130.93,1131.5,1122.81
1128.75,1127.81,1129.49,1121.92
1125.97,1128.76,1132.7,1125.19
1124.78,1125.98,1127.6,1123.56
1118.42,1124.78,1125.15,1116.02
1111.52,1118.42,1119.9,1109.35
1112.35,1111.51,1115.5,1110.21
1116.29,1112.35,1117.83,1110.9
1112.84,1115.9,1119.81,1110.94
1113.93,1112.83,1116.45,1110.78
1114.31,1113.93,1116.6,1112.08
1118.36,1114.23,1121.23,1112.69
1120.96,1119.12,1121.63,1115.89
1119.89,1119.6,1122.8,1118.81
1115.52,1119.89,1121.51,1114.03
1105.69,1115.52,1117.51,1102.16
1097.18,1105.69,1108.2,1094.17
1094.32,1097.18,1100.41,1093.45
1097.04,1094.33,1102.31,1093.57
1091.13,1097.04,1100.81,1087.95
1086.06,1091.13,1094.8,1085.16
1083.99,1086.07,1091.51,1083.45
1085.62,1083.99,1087.9,1083.46
1091.69,1085.62,1092.26,1084.56
1083.95,1091.69,1091.8,1078.66
1082.1,1083.95,1085.9,1074.71
1088.13,1082.1,1091.11,1080.7
1083.47,1088.13,1089.7,1082.21
1086.3,1083.44,1090.9,1083.32
1087.62,1086.29,1089.0,1082.23
1093.99,1087.6,1097.28,1086.1
1093.6,1093.99,1097.0,1090.63
1092.85,1093.6,1096.9,1091.07
1088.84,1092.85,1094.6,1086.14
1092.89,1088.84,1093.99,1087.8
1084.56,1092.89,1095.31,1083.76
1089.22,1084.55,1091.13,1084.32
1088.95,1089.22,1092.11,1086.59
1086.05,1088.96,1092.2,1084.55
1085.67,1086.07,1089.51,1082.41
1080.56,1085.67,1087.2,1078.42
1080.54,1080.56,1083.6,1078.33
1077.74,1080.54,1081.9,1076.15
1076.56,1077.72,1080.39,1073.76
1076.12,1076.56,1079.3,1074.34
1075.22,1076.12,1076.9,1072.98
1070.26,1075.22,1076.9,1068.15
1067.38,1070.26,1071.1,1063.94
1066.6,1067.38,1067.8,1065.61
1063.21,1066.6,1068.51,1059.97
1064.8,1062.88,1068.16,1062.48
1062.28,1065.13,1069.31,1061.53
1062.09,1061.83,1064.06,1060.2
1068.86,1062.21,1070.7,1059.44
1071.97,1068.87,1073.95,1065.62
1070.14,1071.97,1073.7,1066.15
1065.58,1070.14,1074.2,1063.12
1059.99,1065.58,1067.39,1059.78
1063.43,1056.65,1065.5,1055.67
1064.65,1063.43,1067.71,1062.12
1067.36,1064.65,1070.93,1062.87
1070.69,1067.36,1072.5,1066.97
1067.66,1070.18,1071.26,1063.97
1069.4,1067.66,1071.81,1066.52
1073.89,1069.4,1078.2,1066.9
1064.98,1073.89,1074.0,1062.21
1066.06,1064.57,1067.2,1055.97
1064.67,1066.47,1067.6,1061.0
1070.95,1064.5,1073.01,1062.5
1073.23,1070.95,1075.63,1068.54
1070.08,1073.23,1074.8,1064.99
1070.94,1070.12,1074.9,1068.72
1089.95,1071.1,1090.58,1070.42
1094.84,1089.65,1095.04,1085.45
1080.06,1095.13,1099.4,1078.72
1090.24,1080.06,1090.57,1079.52
1097.58,1090.24,1098.93,1085.58
1085.67,1097.58,1098.4,1084.9
1082.6,1084.61,1087.07,1081.9
1085.05,1082.61,1087.57,1080.65
1070.91,1085.06,1086.34,1070.57
1064.14,1070.91,1073.29,1063.05
1067.19,1064.04,1069.39,1061.86
1067.41,1066.61,1070.61,1065.76
1074.91,1067.41,1075.95,1067.33
1076.02,1074.91,1078.11,1070.93
1080.72,1076.01,1086.4,1075.75
1077.0,1080.72,1082.4,1075.52
1070.67,1076.99,1078.11,1069.33
1081.45,1070.67,1081.91,1068.8
1085.21,1081.45,1085.38,1079.43
1082.84,1085.21,1088.58,1080.98
1079.69,1082.84,1085.84,1077.04
1077.67,1079.59,1083.49,1076.81
1063.96,1077.67,1078.98,1060.47
1067.43,1063.96,1071.49,1063.8
1074.11,1067.43,1076.05,1066.8
